hash,size_of_data,virtual_address,entropy,virtual_size,malware
859a9040d3aaf34009a44a06e758eed6,286720,4096,6.585726496667122,286359,1
89fa0a4b83b0c1ef61379526ac7ab1aa,262144,4096,6.638141582324112,261943,1
6fcafee997d19463414e87e0edd0e518,2270720,4096,6.541041678836596,2270524,1
b47ef91484ffca318d8785f7af61b7f6,443392,4096,6.5296235857589116,442984,1
a246a151faa0dc261bcc044175d49aea,443392,4096,6.5296235857589116,442984,1
8837567cedfeb227ec49eab027f6e98c,622592,4096,6.322853173765925,621420,1
fd221bad416bc3d7e771cb222125f207,376832,4096,6.64629621767486,376151,1
b5829b66b4da475057ab1f914a525ee5,67584,4096,6.022485231484417,67510,1
683dfbca8301c4f56bf3414b5643152c,28672,4096,6.497884651859418,28432,0
8702305d651d4809e7ff55597429c338,262144,4096,6.638141582324112,261943,1
f0bfcfabe22d7efde2b823a4b0fa6cad,376832,4096,6.64629621767486,376151,1
92b2d773e65d77be82896fb4715450a5,2270720,4096,6.541041678836596,2270524,1
be7bf78e02690760ef5aea00ae6ca96a,443392,4096,6.5296235857589116,442984,1
b6953a2697a9e0ff888a081f882073f3,8192,4096,6.390463120647275,8125,1
61b6acf19eb94a747973759f47513858,349696,4096,6.510036575613868,349344,1
ffd0f5720873c043deca549f234f7ac6,62464,4096,6.37521350405155,62020,1
a9b101ed5eba15ec32c1572b3286691e,391680,4096,6.535418653844046,391228,1
b0938974f12fe24b97d4b3e961103750,443392,4096,6.5296235857589116,442984,1
a6192829f2b09f66f03b00876d5e28dc,101888,4096,6.674024121012599,101854,1
ce4bb0ed3446b6e0b1442a827e541000,443392,4096,6.5296235857589116,442984,1
79ca1b99bbba73bca4f688c01b307902,273920,4096,6.339665131241779,273914,1
b323850554f05ee4b8e1c701df2806bf,203776,8192,7.809267757308001,203556,1
e3de4a029b3c86e2ed379153dc5d3507,23040,4096,6.433100348280963,22738,1
edeedf03198ec0dda84e15988add604b,262144,4096,6.638141582324112,261943,1
266a7a51266f277852fc7fb4d9bbed98,397824,4096,6.145858877836189,397508,0
2f0deababe657b2a8bec2d1cf172e15e,1750016,4096,6.478131714267585,1749960,0
8b8e583c6c88a503f37e7ae2d785b1a2,64512,4096,6.211736348691282,64470,1
29fd27051f575c104f02374b48863626,645120,4096,6.616306460911094,644657,1
1103c14d021ec2d113d661e732664ada,0,4096,0.0,65995,1
e1af8b2ba231ab6964fa69c1695a9020,262144,4096,6.638141582324112,261943,1
622fde24d7930ac9ef42bc697115fb0d,262144,4096,6.638141582324112,261943,1
43f2a1b8236937da12d1b03a2dbe11d2,262144,4096,6.638141582324112,261943,1
2e12950b090330c5c189fffa7d1351fa,12288,4096,5.523710040747148,10028,1
25e0b1469b0bda90d222687f082f1612,333824,4096,6.316385416757017,333553,1
8691af74090782f161c450b0e11205fc,262144,4096,6.638141582324112,261943,1
313b96c6c6d60635ba5d97f5589f2b10,28160,4096,6.508529563136933,28078,1
bf6ad7c600298791644744e66642cd74,26624,4096,6.470834827888869,26422,1
a3ec317d309328139331f180fd9f7bdd,289792,4096,6.8478642425164535,289482,1
e576cf975a9edd50d6f99347336c8b97,1647104,4096,3.536497866921347,1646711,1
ffd07ec0c803d08b8bc5822c591d0d79,83456,4096,6.571231599135856,83149,1
e8b233a9ed4e837041c92f50e1b29928,262144,4096,6.638141582324112,261943,1
eb51a71c3dec3e0842bea82171b5f422,390656,4096,6.602032406591052,390224,1
ef540d03fe4d729b8e96edb8c6fae09b,16384,4096,5.268877951951506,12598,1
967836f5ef6d3a9bf5c6f50ec37e1c73,74240,4096,6.619875309361114,74219,0
b2d1b83d1311939542f3d2608fbec44b,466944,4096,7.2102119575215715,463588,1
e52717c18779fcc55b8d3b8fcce6a1cf,73728,4096,6.640245988045766,73364,1
2bf40342ce7bade066cb571cbb481ca5,59392,8192,5.72604186722022,59220,1
da805fd5720f0810469ff937218e90af,443392,4096,6.5296235857589116,442984,1
adfc90be07108637c5575e77ede193ed,443392,4096,6.5296235857589116,442984,1
065f2ae55447363d40e9a57404647a70,242688,8192,6.719040607394612,242568,1
8ae7c63845b5d1ac2ff6c224a700f6e3,4123648,4096,6.602800732288787,4123412,1
bf255d2820193e0e45f4a8821fa9d3cc,336896,4096,6.387026554215024,336397,1
e86ebf1a7716671a453448d34ca5d379,36864,4096,5.656708770904158,36828,1
ba9f8a45347833f3f6cbfe350834e33a,331264,4096,6.604313849542068,330784,1
79b78bb3d583748040c41ded09555fd3,28672,4096,6.497884651859418,28432,0
be611490e1d677c7058c316abe73c625,37888,4096,6.560885192755096,37732,1
b797c157a47b1d13578673461438bf3b,3030016,4096,6.490209249975421,3029984,0
c7b557d7519700c63e576f9fe62ab968,46080,4096,6.630157794698716,45575,1
16722fba0a268a664d29f756146a72d9,69120,4096,6.674019328690107,69012,1
fe8e45ed5ddf6efcb29a388b524dc131,23040,4096,6.433100348280963,22738,1
d6fa50e4e8fe3b68fa06f45eee1d407d,37888,4096,6.560885192755096,37732,1
7dc6739c5a155ef0c1ffe62a2cd92c89,102400,4096,1.375285981970536,102080,1
a5cf59a9a4a54fa3e1a436ec90def354,262144,4096,6.638141582324112,261943,1
e10f645b6474040417a8b7b4a6742b4d,481280,4096,6.681938588932127,480966,1
85c3e2a8af7434a0c0c91dbe0ae8ef0e,199168,8192,7.984447560136312,198900,1
a42a94d4e3343c71282d540a722589ff,371712,4096,6.5330887789168965,371409,1
dbfa9feb7a352c9e82372ae308f831b4,2045440,4096,5.0577981147137985,2045223,1
a6d06abbf62a7c3997724adcb1f6ade8,286720,4096,6.585726496667122,286359,1
a6547675180f6471231c42425efa0589,371712,4096,6.5330887789168965,371409,1
94e7f7020f8b4684a8df459b0d9eb6c0,443392,4096,6.5296235857589116,442984,1
c4576b4def9bf58c7d072818917b7ae9,3226112,4096,6.555169128068058,3225944,1
33c6eece234f9df57b521c3a87e29c18,27136,8192,5.564501742567483,26964,1
0254ab8bb84425608335abbf888ad0fa,262144,4096,6.638141582324112,261943,1
d891643aeb113b7d504c8f38266e1a1c,443392,4096,6.5296235857589116,442984,1
b6b0454f9ed8a88d221d61d827a7716d,544768,4096,6.40019635364521,544252,1
592e1b8f4c63fb45393322c15e8e8bb3,1503744,4096,3.91366867830367,1503274,1
f08e1579cb9c0898b29852d410ad80ea,32768,4096,6.857495054395154,30990,1
0d7b81aa903a80f0bfc567d1da59ce49,2754048,4096,6.5651951682474,2753588,1
79862a02650bc3a47dc2cc6e23af27be,116736,8192,5.938897603121633,116724,1
c6222aa82122b096f85c1a5708d756e4,2470400,4096,6.347847993238369,2469924,1
07b990d68abcc3066c20f6083aedd9bd,392704,4096,6.491702050885944,392648,1
c5c6865deadd8801977c7e46d28ce000,87040,4096,6.030272338531455,86736,1
88c94a7bffa46f972c46bab889382324,28672,4096,6.497884651859418,28432,0
94cd1ca7718cd5c98b816dc90ca86ee3,481280,4096,6.681938588932127,480966,1
a0c4a7c90d0cab2933628c732f17267e,43008,4096,6.632561978694093,42759,1
764cb5d941c1b17c5b2cd27055712dd5,262144,4096,6.638141582324112,261943,1
f6fae182cb01991030e93c0292ed90fd,176640,4096,6.380049880765844,176260,1
6a0a0191ada9e5b7cea1d431065030a4,578560,4096,7.875178504281192,578185,1
b14a0e419552c9d1575e670d6391b0e4,2705920,4096,6.561553952675166,2705752,1
dd51ecef78be8ebd704adbceb2ddb9c0,335872,4096,6.237998784985451,334372,1
c9afbfebf103571bcd4ff2381c4a364f,286720,4096,6.585726496667122,286359,1
cc76f9ca0af025f47999af89e3eaefce,97792,4096,5.386459483676083,97410,1
d541c4ce976d61ac546dad86881783f6,46080,4096,6.6353250708598654,45767,1
1d9c2843e9266aea02f937ce484b543a,24064,4096,6.44010554949795,23628,1
3150b3d6bc59238207e4711a86faeb9a,262144,4096,6.638141582324112,261943,1
e27161c7888b59c5955fbff6553bcf77,262144,4096,6.638141582324112,261943,1
8de543306b1c8cd0431c5c8f62c0c5f3,1264128,8192,7.996791560297856,1263988,1
bc522965a78dd8587e607fc208423f2c,23552,4096,6.417698236857408,23130,1
7d1a24a3d1fd00a9869b9e6bb4cea083,59904,8192,4.3336611010462125,59764,1
e5862f102fd9f5524d8d794f656c5b88,24576,4096,6.424194540104459,24153,1
ccce53ff80af04146173041503cd955a,212992,4096,6.803845281753462,212945,1
6450afef8cd070eeef1debe38acd077d,3036672,4096,6.581538626241679,3036188,1
59b9fcea5a96583b4c0d44f07a638a17,369152,4096,6.608107654954144,368804,1
7ceb043d1ae7f8a1e5f647486422b27b,28160,4096,6.508529563136933,28078,1
8ea374491ca8134516e5590b513f4eb2,262144,4096,6.638141582324112,261943,1
7574db31a87ce118184e85986f1f9ef6,262144,4096,6.638141582324112,261943,1
a34d0b7b4a2333254c3e7ce7168f868a,262144,4096,6.638141582324112,261943,1
da4324032e8279adc9e5e40bf98abe69,66560,4096,6.5683688919997465,66278,1
dcf07d7882132d57a7f840fbdd0ba8d2,262144,4096,6.638141582324112,261943,1
4b307c9f129af331fbeb95f6dc3100bb,371712,4096,6.5330887789168965,371409,1
f2d4f19a58b4b588111330921e661cdb,286720,4096,6.585726496667122,286359,1
a6922d5923e8c14979f1a74c6dab9139,380928,4096,6.535254181095196,380713,1
d926ca540c56746cb8e4d205c7157037,61440,4096,6.404295522856331,57766,1
1a193d9b07c18f3a5cdff7503de8d5d7,487424,4096,7.743133950294959,486264,1
d4f8c6cecbb2f928a37b942d0ed43e6d,569344,4096,6.606881895884243,569040,1
62dc18c708a77b4c3bc78bfdc88ee75c,417792,4096,4.958798449935315,415036,1
0dac807179f8c3dbcbe78fa79671dd4e,249344,4096,6.631640884227882,249095,1
d1e50c1efb2659ca15883ebb9a222a38,286720,4096,6.585726496667122,286359,1
63f2d82708f20ff74b6abaccfd743bc8,1208320,4096,6.538301337984477,1207873,1
7e128d4cd2297b14fffe86b9e2b1b222,336896,4096,6.386887506818021,336397,1
4f8f314a0803ed7742d7f2909aae4512,262656,4096,6.6148325425442644,262532,1
b752d4278e5ea388df5ff3750d62a1e2,262144,4096,6.638141582324112,261943,1
e00216958f15f1db6371b583a3ea438a,66560,4096,6.619895351666209,66540,1
cdd1702f5530b93ac22eb11d60bba6b7,190464,4096,6.484379591540345,190455,0
80119a049fd928b8ebea345a61aaae2b,122368,4096,4.167723830282689,122316,1
a3f7fd70cc9119459792d8a6c84cbf29,443392,4096,6.5296235857589116,442984,1
6eb6d731ecac9ec9654d1b34a414b0fa,61952,4096,6.391482648256755,61740,1
467a2773257203fcce25ac8870976c0e,1935872,4096,6.521100413786372,1935824,1
e7445088c2eef2aa528163698cb37262,4507136,8192,7.031836297852638,4506808,1
fe5b649c4cae6ce03fe52493b4fd8524,387072,4096,6.526559555020672,386575,1
23224a84b56af92c99be0d54e188ba71,323072,4096,6.337536473684256,322824,1
bfda790888ed7f792e3d73d9418590b5,262144,4096,6.638141582324112,261943,1
b7e50386f0f5819c8a286726790405bf,361472,8192,6.498422394574914,361444,1
32b3996254a0a25bd8bf3260ed3bea76,30720,4096,5.935961215441522,30582,1
0a076bd4327970deb29fbed9d1c33407,4000256,4096,6.588355695147294,4000052,1
219aefca78d220ae833485a614a69aa6,262144,4096,6.638141582324112,261943,1
631978efe7c691b62264d7526e6d2d17,23552,425984,6.176543142517055,23296,1
b8f5362230c9045d6683783a4993b192,29696,4096,6.499708590628109,29324,1
abb9e7b61c959b37863fea8a3ec14304,623616,4096,7.462595579841846,623159,1
ea268c13ee7f71f662533cef5058f42f,28160,4096,6.508529563136933,28078,1
5f8cb0c7843ab9f59aa29d221a3ccd78,188928,4096,6.6942708085616385,188875,1
719186c8b8682586939226156a77e746,35328,4096,5.973872431828882,34884,1
e4a1e4cc5b98e155a49d0a23ccc15c53,51200,4096,6.6372045015121435,50976,1
0b883bf1f6d49ec44c8561a48e422313,262144,4096,6.638141582324112,261943,1
3a4a5d40fd305a10063345ea96164ace,24064,4096,6.44010554949795,23628,1
3f24954b203a3fe533afca08958be37b,24576,4096,5.729532470187608,21068,1
6e2dc8fbf41a9a579819d0c29b3bec5c,2229760,4096,6.5524765386828765,2229668,1
293e4f0a7fe2661bbc170a59b1b89733,2472448,4096,6.3491304289062125,2472196,1
4a533409aa0e4269a6a2b14cc2bc82d1,2442752,4096,2.516675619111857,2442743,1
b1d9be61d1de47b98aceac4a041cfe1e,262144,4096,6.638141582324112,261943,1
e1754cd6cb3b60303e11fc0dde8f0233,23552,4096,6.417698236857408,23130,1
92877bb5698cad5fae016beef553a256,253952,8192,7.888774939646461,253652,1
ade8d31f3838eac8cee6bcf13f5ac79b,4000256,4096,6.588355695147294,4000052,1
0f0a009a5af0d4cb9012fad218811a81,28672,4096,6.497884651859418,28432,0
10d9300bbb67ca1f82c5f2b027e83f37,223744,8192,5.584640252389821,223716,1
1217860e13e45261848ba40697cf9625,262144,4096,6.638141582324112,261943,1
c86a486a36cf4adbb75b89992f5faf45,443392,4096,6.5296235857589116,442984,1
c033ea3cce4f279d78cf2d6509c66b80,16384,4096,5.728938711207331,14252,1
0b552ed6cfbe22315432619b18a0fd56,262144,4096,6.638141582324112,261943,1
bedb09c5d0a53fb930c8ea050d82ab87,28160,4096,6.508529563136933,28078,1
9195067ac1ea85dbe7291d08b60e2552,950272,4096,7.255074822476328,948572,1
15e1ee7a99c283d354b4e8d67d0fbef9,897024,4096,7.61513290243847,893796,1
da11d5a45bb0d25a7302e963f4e3365f,43008,4096,6.61899480428188,42695,1
bc7d559511415bd6f871029bc7355936,1298944,4096,7.999789515133931,1298684,1
83db4ca21d087dbd4a2a3956d7dbb4e3,262144,4096,6.638141582324112,261943,1
80a4992cd241775f879affef6bd9497b,28160,4096,6.508529563136933,28078,1
507ac563a0bb2a22e570c298b5e7b981,136704,4096,6.009521649759688,136539,1
e5064119bc8c91fd81b184c607466c39,148992,4096,6.594375997321253,148684,1
f71d56b82928ab36a2f3e1f15614e916,443392,4096,6.5296235857589116,442984,1
d015400bf1e8ab2c41f03e1d16eabfbc,4096,4096,5.941998707599442,3756,1
2fc012a2cabec7ffea8992774400e0ae,262144,4096,6.638141582324112,261943,1
d5fb8c9b434aced583b8bfdb4875b577,36864,4096,5.656708770904158,36828,1
a1bf806563379cea08b0007d78a4fff7,365568,4096,6.5445023929622765,365515,1
e64a430f91377f6b45714f3840210667,9728,4096,7.675933360090219,14428,1
450ba08b4bb2f8f150226018184c407b,2222080,4096,2.905677907884609,2221970,1
bc0947072fd4bc405dbe4307eb0515da,667648,4096,6.21930231037054,663976,1
3767a2a366091daab4ef6cc30d63bbc8,12288,4096,5.514945102671658,9882,1
311ef316d20fbd441928bdde253331b4,23552,4096,6.417698236857408,23130,1
74bd688c9fb7d45e8a3a3938e6424ac0,61952,4096,6.391482648256755,61740,1
e5c823ceebb505ed0d8d799123825557,262144,4096,6.638141582324112,261943,1
3a92d94b1ff723f07c3c1e15576734f2,237568,4096,6.701189521765948,235593,1
ad2216ae3451edcf689b585d364bae62,768000,4096,6.579148585547706,767929,0
c3f69f059b54c30100900a52f713faf9,34304,4096,6.32052618210059,33864,1
ed9d1acf983b5d60f146f6d05da2329f,398336,4096,6.066499285636796,398004,0
aa2818bba50822c6bfb2ee193e854caa,24064,4096,6.5090503697181195,24032,1
0ca1f458c04e3181dae2e4d2b7a80883,28672,4096,6.497884651859418,28432,0
1f8ee15b005ab33c0fd3b1d67155ce58,68096,4096,6.2019467205567365,67788,1
e1c1b07f7661a10e8c923f325c525b4a,443392,4096,6.5296235857589116,442984,1
b714fa661c04f23347ba5438921afd47,613376,4096,6.654465448679546,613249,1
3b1e65a34c8b06f4f8469ba3a3b8c290,24064,4096,6.44010554949795,23628,1
c0fe5e70bc0d936c7768d6ed87edf279,61952,4096,6.391646649637851,61748,1
a4edde0895b8595d5d1f4c9c40e7bb3a,141312,4096,6.514936969683524,141248,0
d3c67cff6dc61eb31ae57feed0e48039,262144,4096,6.638141582324112,261943,1
b948c4adb6321304aa37a19435effd2d,71168,4096,6.392376012881453,70710,1
6d16e2a759a1674bc68640d3fbc077f2,3627520,4096,6.574131761318183,3627136,1
d32e1aa9e1e17931a7442bddfa7c6242,26624,4096,3.1416534628591917,26506,1
9a34c21b89d14a7b0b070b876792b6ba,373760,4096,6.64847587580941,373279,1
2688b96c5dcf1c7a7d5931d506d350cc,62464,4096,6.37587901342021,62044,1
beed1e0b5b643b029dcd1dbc12b2b012,20480,4096,6.372856784820633,19213,1
06cfdec4d9ea21ac361daf0042633149,262144,4096,6.638141582324112,261943,1
b3643b8cadd9a638737e853d4d41b725,25088,4096,6.450231726170119,24925,1
2ae8137a796b813f4b46c9d50e74fbf9,610304,4096,6.526450596993829,607767,1
fce1bc264acfb75d214cf36dc17bd26e,400384,4096,6.651429953156481,400070,1
7c049e9f1b7f0cfd03611890cc916aef,359936,8192,7.470134316011197,359572,1
403c08aa6a48310dc326dec9f3929116,25600,4096,6.379968987266909,25586,1
75818fdf86be17cc502d4331259c5344,286720,4096,6.585726496667122,286359,1
5cd071feb468c11e545a867fcb24153f,217088,4096,6.493222364883914,213088,0
cde1776fe634948504ee5bb397b9d74c,443392,4096,6.5296235857589116,442984,1
d9edbfddad6c8e3614651445203bcb48,127488,8192,4.282134170241244,127300,1
116f9441d965ad8c65412d8d2d50cfb3,62464,4096,6.37521350405155,62020,1
0f2e94ae1ac9931fbd4d9a39e286a73d,443392,4096,6.5296235857589116,442984,1
719262382839a8d0f16c96d7ba2bbdb2,17408,8192,6.95720967525864,17316,1
ac4d12e0c0a4b606e8338c94554845cb,262144,4096,6.638141582324112,261943,1
9ac109578725b1c97cac11d0f6a6bbeb,1072640,4096,6.571775221329815,1072543,1
53424652d45a60c0e136b84931f9cfef,23552,4096,6.417698236857408,23130,1
3921d712d89e4226facb1995784401f3,24064,4096,6.5090503697181195,24032,1
a89d24e894a017b319e111be395b1922,387072,4096,6.526559555020672,386575,1
ea3ac2173efe21bbb32400ac997505d1,496128,16384,7.81486414100953,495720,1
79dcb437abea43fff6f9d6ed422d9112,194560,8192,5.611226940401666,194500,1
9e0210c2df4588d5dd4205cfd3b41221,220672,4096,6.5014819483992605,220441,1
4cfe27bd845b3b867c2c607aeb5a0d50,371712,4096,6.5330887789168965,371409,1
f6ba190811784be97aad7352db951571,2229760,4096,6.5524765386828765,2229668,1
50d19bc3c6092ecbb921a04f503e145b,0,4096,0.0,56504,1
5d116a767b9e5e345f904ea4f699b94d,323072,4096,6.337536473684256,322824,1
dceb0aa810dac4b45bcc55aaf8dcbd26,223744,24576,7.981581362877684,223256,1
90aa085cb06cef9457c3be52aa06e4ad,286720,4096,6.585726496667122,286359,1
9c988fce6d98934eb3188365e654c67a,112640,4096,5.113166336543128,112150,1
5cd5cd33a0806604e151d12db804872b,348160,8192,7.991784600196462,347972,1
146a8ca67d0bdd289a9a6f6f47b9cc79,1053184,4096,6.605322668433606,1052885,1
85e3c53a3b26f56f607817cda6d3e521,23040,4096,6.433100348280963,22738,1
3e88a6788c1acf869a2ecf53c510b4e3,262144,4096,6.638141582324112,261943,1
be327325c283ef6a0ffc492825941d48,2560,4096,5.6753158176016285,2276,1
9443845cea12d8a3d93171ccc6a29905,2404864,4096,6.413069827406245,2404832,1
609cbc3e163ff36390399899afac3c38,114176,4096,6.710525331739982,113994,1
7337b75a8e317b6330f34e0632f5cfd5,42496,4096,6.621170662989392,42375,1
17e5baf002144b02dda412eea84bdcc2,262144,4096,6.638141582324112,261943,1
b3cb9103e297574e80474db6c56e1cd8,1611264,4096,6.545286515925503,1610864,0
bf94069d8fc036d6558f246dc718d9d6,443392,4096,6.5296235857589116,442984,1
240b34ef848e19aa549c90c881ecb3e0,70144,4096,6.561540249095719,69679,1
b18ce3f7679f0078c58c3b8df4a589c1,28160,4096,6.508529563136933,28078,1
ae04012279538f2f5cabd035b1c3eeea,28160,4096,6.508529563136933,28078,1
bde1cc2576064bb2b39df432981b5d9c,4241920,4096,6.572945290587096,4241492,1
97d25a21a8618e7d22b448810825de41,411136,8192,7.487556280366801,410692,1
6def97a9206057f0358acee50de8ffe9,79872,4096,6.47109407375655,79654,1
aec6ee663143937338fdfb7d8e9edc27,1766400,4096,6.443520387021012,1766120,1
02f2b8a86bca67c47c6482e7ef3391d4,29696,4096,6.499708590628109,29324,1
e550d4d96d8b9d771c6e227aff2b9029,26112,4096,6.416222666400953,25609,0
e04e64a92393138bda4b161154f49402,2274816,4096,6.545822445694703,2274460,1
be1055e7c19df5f3403f26591de75543,262144,4096,6.638141582324112,261943,1
a33939bbecf32d134e431edc68f1e998,286720,4096,6.585726496667122,286359,1
2a09397d1ee9906e10b1d8137409152b,262144,4096,6.638141582324112,261943,1
970e99edd06a39d128dea513c377fad8,921600,4096,5.971439014940914,920980,1
02e3efda06992790657a219cf49985be,262144,4096,6.638141582324112,261943,1
ec60009918f507d3f45346c9196e6df9,623616,4096,7.462177369643234,623159,1
38de2a133934dc5ef1988df54b8054a9,419840,4096,6.616309465141082,419388,1
060e540d20762c85c635a2cbee98f2fe,24576,311296,6.800841704183905,24208,1
b4c74a75da923d3bcaa64c59ef6e4317,443392,4096,6.5296235857589116,442984,1
c58875696547e76e32bdd6117cd1dc07,336384,4096,6.3876286399436735,335997,1
005fbf5675a052136eccaba6a3d565f7,3962880,4096,6.590784984935658,3962404,1
a1702147e88040bc4ff31b4fa78715e9,2464256,4096,6.348368563606804,2464132,1
ab7238e970bd5c13f3010bb9b28b1abe,94720,4096,6.527972054328852,94612,1
f9a12965394d9b4a87f86c0238a96e4b,51712,4096,6.624586536075472,51457,1
97d7bb8e453ac325f9746f34b6b16727,262144,4096,6.638141582324112,261943,1
dbfa66561fad79d2d3a1dec161e71b6d,62976,4096,6.509895958182981,62532,1
305dc5e5c0a7279243f098719695c4bd,2159104,8192,7.856064315066098,2158644,1
288383c01173f3eed463f3b594c42746,262144,4096,6.638141582324112,261943,1
67edaf51ef810c014b2ce2e28bbddb3a,2464256,4096,6.348368563606804,2464132,1
2191f9ee75ca408b1ad24e493d1c4796,1078784,8192,7.986649170183245,1078436,1
709677e11a634cc1caf9494e3e0608a3,249344,4096,6.632444820346836,249095,1
5edd5acc3f8f7fe4409b0e555a7d5dc8,3226112,4096,6.555169128068058,3225944,1
0abaa6dfa60ad07ded889efded2f270d,548352,4096,4.020790675150921,548128,1
7452f252589863660b8079ed3ccdd991,4006400,4096,6.581147746521437,4006068,1
212b9a48c060fd108480bc885cbbb263,442368,4096,5.346358251828028,440632,1
2ea8a84e2c9e043efb2c5fbfed66b997,22528,4096,6.459452000665293,22296,1
d32834d4b087ead2e7a2817db67ba8ca,59904,4096,7.9884377964379,159744,1
4ecead2340eb04807a2c790b79fd3d3f,12288,4096,5.155629297153461,10012,1
9570d6957720e0d05287d01129429b6a,62464,4096,6.37521350405155,62020,1
fbf1f0a3c0fb6bb9890e9bc03c39a079,1974272,4096,6.523424146107761,1974076,1
815991c23a409e064dda96fa91a26b53,923648,24576,7.643601283980483,923192,1
bef58bc5164f10a2132ef62d57f93026,25600,4096,6.42173757603935,25152,1
1ef9611127e88b8de865415db87793c6,286720,4096,6.585726496667122,286359,1
f169615195e3895847041e4aa5e8c2e0,262144,4096,6.638141582324112,261943,1
28132f8cadfd287cb2c520c92f575d25,623104,8192,6.224917879414635,622900,1
bfad199286099bbb4f9089aa36652c7a,12288,4096,5.998250194388982,11096,1
83341219a04c5254635f0bd162d39474,24064,4096,6.411456379497883,23643,1
30ee9064fce1b734adb42ba2cd5a0ec6,42496,4096,6.6211563155230895,42375,1
eeb3a91bc9659aa92b50040534215b7a,443392,4096,6.5296235857589116,442984,1
739d9ca449eb95a4f60f3df97b8f3b8c,23040,4096,6.433100348280963,22738,1
09e7dbc13b68eaa68440205ee568a4d9,1125376,4096,7.777431504788017,1125271,1
5524511b34816ee595b195eebe2495bb,132096,4096,3.575327084291784,132030,1
dfafb7a0351534e1be42c05aba1466d7,638976,4096,6.233285084255334,638020,1
b0c324948dc8f1f6664a3ef93adbae01,101888,4096,5.268768173256323,101600,1
0367a4cb6a0413d57306d011f5b719fd,96768,4096,5.4013841248595,96578,1
0ff3a8f45c090c6f7923801d7a0096f0,4181504,4096,6.572392101145927,4181408,1
a90f29478d77b9a20df99dee6ab4a265,443392,4096,6.5296235857589116,442984,1
ef523bc52a8f5ba36c4a7f52460c7188,561664,8192,6.841497390351133,561620,1
209d2bd9e7c5c04aa2e41587fa0835bc,29184,4096,6.3032383154872385,28860,1
4d9b4baddfdae22c94ec01aeb043bb10,23040,4096,6.433100348280963,22738,1
db6cb8119ec8541a2b9042f1e948866f,4193280,4096,6.579609521580973,4192852,1
421e2f16cd1b7390deea5f14460a4456,286720,4096,6.585726496667122,286359,1
1527b137d21894193c8cd2aa270a98b2,1049088,4096,5.132428312524192,1049086,1
cab56fc935760b055f1d3ce82ca321c5,412672,4096,6.615652752801826,412220,1
b9ee860482d428492160d9ecf7cf6c1e,4075520,4096,6.578085993548174,4075476,1
4e029a677a9d1015cd811c1f00405209,403968,8192,7.5005961421835945,403764,1
e8b7351b9954c75a1da356108268a045,129024,4096,3.4251032145104685,128950,1
a1857f8dae2687c9aa2439796552978e,443392,4096,6.5296235857589116,442984,1
2332c3846a97c41f2763bb77d21d423c,286720,4096,6.585726496667122,286359,1
fcf242212a972a300005757e1ae6b0e5,184320,4096,6.426344324922779,180723,1
80397b2d38ba0e13cfacc71e71797ced,1710080,4096,6.608872613209928,1709583,1
bbdbfb3d64c211f70c68e5be493c67bc,74752,4096,6.354265188762237,74406,1
4b78711be7bf396d21fc1fd1400c7eb6,262144,4096,6.638141582324112,261943,1
5663c6248a84d622f036faaa9479e400,23552,4096,6.417698236857408,23130,1
af9a14ee60998d21fa9e1497a8effefc,371712,4096,6.5330887789168965,371409,1
437ca3ed8d850d8f27227f9820ddb80e,23552,4096,6.417698236857408,23130,1
4f2fb0f567474ae318ae092314ec697b,262144,4096,6.638141582324112,261943,1
d602c8286a5e9b445825c059ea6dcbaa,1298944,4096,7.999826437284654,1298684,1
8953398de47344e9c2727565af8d6f31,90624,4096,6.486323962878563,90230,1
aee2d2b37d5ffe712fab1dd6d33f1f75,443392,4096,6.5296235857589116,442984,1
47a40b06d8aec4212cda8fc756f66ca6,34816,4096,5.958992577873502,34336,1
a37feeca55a380db08300ce332435d17,262144,4096,6.638141582324112,261943,1
0e3ec50426770f37ebe76535556d6ecc,122880,4096,6.413454369928001,122804,1
cf1dd1b7ae7dd7f7423eae9004c853aa,262144,4096,6.638141582324112,261943,1
c2a13020a84b6803c15ae20d3663e5c0,16384,4096,5.986646655782573,16308,1
7de0083595f41f11ac233b99d72ab2d0,422400,4096,6.617381874586223,422116,1
0323d339e02373ab0eb6438415af1ba3,114688,4096,7.687718070328188,114390,1
490d584c7d303ed35c673460b63f3ca8,4608,8192,5.004570482285343,4352,1
9870a80e9245147e245105227e17d742,28160,4096,6.508529563136933,28078,1
a7e74bb127c662749d1875b18e69703a,106496,4096,5.32923962439808,106396,1
f641a685dcf908a7f213192d67fe6f1d,76288,4096,6.589029923124921,76095,1
ebefd4069a290b3fab4d266085a7d042,262144,4096,6.638141582324112,261943,1
8a339bec5c7c27db44a2d604e27977b8,198144,4096,6.615523731404398,197905,1
0996a1aebbbbdf9a157515da20b96ed7,52736,4096,6.628375652597727,52497,1
432251040c25640eda23bac08819c446,2024960,4096,6.536120372957709,2024878,1
bf7092c30d8db130cbbf6ef3f48cb95c,365568,4096,6.5445023929622765,365515,1
3f27209baf7e2235c1dc1ba9c2c120e4,53248,4096,5.085256110999247,51456,1
7d1bd46db11625535e15d5561e39a469,262144,4096,6.638141582324112,261943,1
e48c4fa5cbbae89df72180f84aad2f79,371712,4096,6.5330887789168965,371409,1
